label,X,Y,Z
humayun_ahmed,9.614928,11.816858,0.050112512
shorotchandra,-4.459108,14.271089,7.6505017
MZI,11.473304,4.3249617,10.154789
humayun_ahmed,10.7057,11.058424,1.5142388
shorotchandra,-4.1107187,12.909795,8.721433
shordindu,-4.372106,8.864888,1.9566729
humayun_ahmed,10.059432,12.365771,0.78738934
shirshendu,-5.039784,-0.7371273,8.243343
humayun_ahmed,9.912653,12.361011,1.9271008
bongkim,-2.1276944,14.733801,-1.529834
tarashonkor,-2.3412879,8.559511,5.1635656
manik_bandhopaddhay,0.124392964,4.685795,6.6579723
humayun_ahmed,10.038949,12.051161,0.63974667
shottojit_roy,-4.0399623,-1.0339566,-4.1334577
humayun_ahmed,9.885389,11.80937,-0.09164735
shomresh,6.3279843,-3.027215,-2.73136
humayun_ahmed,9.441243,11.993981,0.33948
MZI,11.659351,4.455929,10.112732
humayun_ahmed,9.577423,11.579624,1.0694456
shordindu,-4.561927,8.779539,1.4260936
MZI,11.614162,4.635336,10.452913
zahir_rayhan,10.65137,12.466623,2.2531762
bongkim,-2.0131843,14.690561,-1.5381554
robindronath,-2.339211,12.744589,8.1826515
nihar_ronjon_gupta,-0.70414215,-4.25546,3.4477885
MZI,11.456767,4.4142356,10.227796
humayun_ahmed,10.538202,12.020198,-0.2466224
nazrul,-1.8772995,9.715033,6.705089
shirshendu,-4.5356493,-0.18720523,8.167372
shorotchandra,-4.5864735,12.760971,8.858797
manik_bandhopaddhay,-0.61257905,4.378608,6.784505
shomresh,5.9728646,-3.3692882,-2.8993216
MZI,11.667656,4.45854,9.49904
shunil_gongopaddhay,2.6259758,-2.8718011,12.396678
tarashonkor,-2.5902867,8.358539,5.323696
humayun_ahmed,9.385042,11.410856,-0.1409885
shomresh,6.8765492,-2.8251739,-2.2024038
shunil_gongopaddhay,2.5893023,-3.1607594,12.536109
shorotchandra,-4.044624,12.890797,8.566004
humayun_ahmed,10.1417675,12.57004,2.1317656
toslima_nasrin,9.142038,-3.8518782,3.9801946
shirshendu,-4.8498497,-0.5518213,8.119336
shorotchandra,-4.985499,13.779156,8.707697
shordindu,-4.7186847,9.014841,2.087761
shomresh,6.0254064,-2.5652974,-2.2270105
shorotchandra,-4.284896,13.143936,8.739778
shunil_gongopaddhay,2.6222248,-3.001468,13.908966
humayun_ahmed,10.634423,11.202399,1.1483424
bongkim,-2.2414052,14.791673,-1.427684
humayun_ahmed,9.516286,11.682765,0.59337676
MZI,11.810707,4.2554975,9.769439
robindronath,-2.3272095,12.349578,8.435263
shomresh,6.311451,-2.9591587,-2.3653023
shorotchandra,-4.4752235,14.293334,7.6364703
humayun_ahmed,10.445066,11.854518,-0.16097203
shunil_gongopaddhay,2.3972523,-3.2540586,12.086293
humayun_ahmed,11.401439,11.601551,1.285976
shordindu,-4.204934,9.6634655,2.7621799
shomresh,6.78675,-3.0071595,-1.9960314
humayun_ahmed,11.647284,11.699715,1.1458335
shirshendu,-4.458933,-0.7530858,8.254567
shunil_gongopaddhay,2.603791,-2.3765476,12.130933
MZI,11.594048,4.392049,9.826529
manik_bandhopaddhay,-0.642992,4.379076,6.813209
humayun_ahmed,9.951356,11.383479,0.6316296
shottojit_roy,-3.3271437,-0.7676982,-3.643661
humayun_ahmed,10.171035,12.200155,0.64691746
shunil_gongopaddhay,2.233383,-3.3416908,11.922034
robindronath,-2.2163727,12.423573,8.508158
toslima_nasrin,9.161309,-3.6001866,4.5383945
toslima_nasrin,9.180952,-3.6805863,4.4906383
shottojit_roy,-3.550511,-0.84493285,-3.836201
humayun_ahmed,10.4027195,11.6196165,-0.16591616
shomresh,5.76143,-2.308383,-2.2437391
shirshendu,-4.6793294,-0.97708046,8.537627
robindronath,-2.9490447,12.072351,7.856641
MZI,11.71551,4.2340465,9.407778
nihar_ronjon_gupta,-0.5597075,-4.2501693,3.281301
shorotchandra,-4.4294014,13.118708,8.338757
shunil_gongopaddhay,2.6380396,-2.9795566,14.158077
toslima_nasrin,9.006756,-4.0808635,3.814591
robindronath,-2.4134452,12.610573,8.235124
shordindu,-4.503186,9.267935,2.060776
shottojit_roy,-4.3849564,8.922618,1.9304736
shirshendu,-4.735995,-0.81900454,8.439169
MZI,11.424638,4.4814897,10.2096
shunil_gongopaddhay,2.6321983,-2.953228,14.195663
humayun_ahmed,9.778793,12.281501,0.22794904
humayun_ahmed,9.339323,11.473337,0.4387896
shordindu,-4.7469945,9.024347,1.3183844
manik_bandhopaddhay,-0.61076313,4.227073,6.9215603
bongkim,-2.1002824,14.751536,-1.5546883
MZI,11.9740925,4.5363913,9.812379
robindronath,-2.0952501,10.177188,7.0650883
humayun_ahmed,11.500186,11.659008,1.3181313
shomresh,6.2640185,-3.3146312,-2.234254
humayun_ahmed,9.796016,11.321238,0.35293227
shirshendu,-4.674192,-0.34309325,7.8483586
shordindu,-4.760779,9.019523,2.0807536
tarashonkor,-0.75467366,6.0087056,5.6835427
manik_bandhopaddhay,-0.92677873,3.9865003,6.9765034
humayun_ahmed,10.093619,12.170231,0.016950525
shorotchandra,-4.483292,14.278049,7.654736
toslima_nasrin,9.16213,-3.7336826,4.1189613
MZI,12.072399,4.290956,9.407842
shunil_gongopaddhay,2.6761596,-2.9067802,14.150633
humayun_ahmed,9.994124,11.425641,0.052675787
shottojit_roy,-3.8149874,-1.0289214,-3.5883334
humayun_ahmed,9.342367,11.452566,0.99943835
shunil_gongopaddhay,2.6068194,-2.368065,12.132486
humayun_ahmed,10.205898,11.501761,-0.058012232
humayun_ahmed,9.547584,11.979701,0.372584
shordindu,-4.721291,9.00184,1.9871347
robindronath,-2.0411572,13.075155,7.6672244
shomresh,6.1064377,-3.0433578,-2.2542772
shottojit_roy,-3.9539964,-1.0946333,-3.4285815
tarashonkor,-0.70176435,7.9127746,4.5208445
humayun_ahmed,11.226934,11.936479,1.1310701
humayun_ahmed,9.741303,11.186277,0.90226626
shirshendu,-4.5221457,-0.31749302,8.06121
shomresh,5.709855,-3.3643572,-2.7980013
humayun_ahmed,9.723505,11.553318,-0.115514964
robindronath,-2.8985274,11.850843,7.90257
shunil_gongopaddhay,2.3988748,-3.476828,12.132142
humayun_ahmed,9.67655,11.132076,-0.010791396
robindronath,-2.0252695,10.29477,6.9758587
toslima_nasrin,8.991468,-3.605809,4.5069084
bongkim,-2.0907726,14.652639,-1.4407524
shottojit_roy,-3.5276859,-0.86748624,-3.3454735
shordindu,-4.426976,9.237239,1.8706223
humayun_ahmed,10.149666,11.954555,-0.18087806
humayun_ahmed,9.539022,11.616267,0.52913404
shorotchandra,-4.925412,12.434655,8.501357
shomresh,6.3398647,-3.0396202,-2.4112651
shomresh,5.8913918,-2.6594539,-2.2810085
MZI,11.651466,4.413939,9.615072
humayun_ahmed,9.75349,12.299705,0.059920523
robindronath,-2.8289745,12.01525,7.9215026
toslima_nasrin,9.022969,-3.9650104,3.9266698
shottojit_roy,-3.4258728,-0.8172645,-3.6905024
shomresh,6.025677,-2.4466248,-2.4091523
nihar_ronjon_gupta,-0.6350397,-4.1979456,3.307023
humayun_ahmed,11.70827,11.849587,1.169858
humayun_ahmed,11.22521,11.56923,0.8546211
shomresh,6.007411,-2.6772492,-2.4941976
humayun_ahmed,10.086976,11.361405,0.07963644
shunil_gongopaddhay,2.715792,-2.5672925,12.00756
shorotchandra,-4.4952846,14.289419,7.648241
shirshendu,-5.05051,-0.69816136,8.461718
robindronath,-2.552541,12.472723,8.030329
MZI,11.333551,4.498084,9.656776
humayun_ahmed,10.678209,11.92036,-0.07923905
manik_bandhopaddhay,-0.6778139,4.1305346,6.9945107
humayun_ahmed,10.521772,11.901166,-0.027173666
shomresh,6.506785,-2.915595,-1.8454992
shorotchandra,-5.0315013,13.731282,8.676857
shunil_gongopaddhay,2.944599,-3.136177,11.6622095
nazrul,-2.3189235,9.183156,5.979205
humayun_ahmed,11.781183,11.888783,1.1789926
robindronath,-2.203292,13.072661,7.461702
bongkim,-2.12509,14.772985,-1.5932463
toslima_nasrin,9.029709,-3.6702821,4.425859
shottojit_roy,-4.017599,-1.0688976,-3.4558408
humayun_ahmed,9.944062,12.435005,2.0435297
shomresh,6.2722692,-3.2516682,-2.2174041
humayun_ahmed,9.502208,12.292854,0.9002912
tarashonkor,-0.65205276,7.9239264,4.4799795
robindronath,-3.153213,12.201562,8.119952
shirshendu,-4.955481,-0.4772878,8.113077
MZI,11.872583,4.336166,9.263821
shordindu,-4.6371737,9.127642,1.1443886
shorotchandra,-4.7481384,12.7223215,8.721293
humayun_ahmed,9.506209,11.822362,0.4050025
manik_bandhopaddhay,-0.8777391,4.0287113,6.976807
shunil_gongopaddhay,2.371396,-3.3385432,11.9352865
shirshendu,-4.4653788,-1.1177098,8.217416
humayun_ahmed,9.895321,12.108923,0.040408075
robindronath,-2.5016732,11.99372,8.190753
shorotchandra,-4.9614544,13.745292,8.670214
shomresh,5.771933,-3.5067692,-2.7463973
humayun_ahmed,10.0964,11.294743,0.64289725
robindronath,-2.6937609,11.947114,7.7714934
shomresh,6.4312515,-3.1645682,-1.7868172
tarashonkor,-2.4999678,8.458161,5.4477215
shordindu,-4.799574,8.952624,1.6437796
shorotchandra,-4.379254,12.944563,8.616208
shunil_gongopaddhay,2.7166245,-2.9114795,14.136519
robindronath,-2.703716,11.799707,7.9385777
shirshendu,-4.857632,-0.80364084,8.543592
bongkim,-2.0997348,14.823431,-1.643004
toslima_nasrin,9.124612,-3.4914486,4.7090964
robindronath,-2.1751878,12.580997,8.347803
shordindu,-4.56412,9.215917,1.408538
robindronath,-2.3243706,11.898185,8.252249
shordindu,-4.7758408,8.949518,1.407744
shomresh,5.9820166,-3.2550962,-2.216587
humayun_ahmed,9.462555,11.111417,0.875752
shirshendu,-4.817143,-1.1174734,8.487193
humayun_ahmed,9.788268,12.123969,0.9791517
MZI,11.93198,4.7717338,9.365618
shottojit_roy,-4.272032,-1.0127873,-3.7114072
humayun_ahmed,10.298393,11.158003,0.1471504
humayun_ahmed,9.446483,11.851293,1.1143118
toslima_nasrin,8.814816,0.34640133,6.1476674
shordindu,-4.397645,9.389769,2.476809
shunil_gongopaddhay,2.6159961,-2.5183835,12.145823
humayun_ahmed,9.870701,11.705815,-0.30774075
tarashonkor,-0.68233943,7.877112,4.503751
nihar_ronjon_gupta,-0.8187763,-4.0475726,3.7872863
humayun_ahmed,10.070588,12.243333,-0.0395291
humayun_ahmed,10.654628,11.109478,1.4569436
shunil_gongopaddhay,3.112,-2.5861373,13.413732
humayun_ahmed,9.078081,12.02107,1.7238808
shordindu,-4.5313325,8.9228115,1.617563
robindronath,-2.393044,11.560298,7.6735926
shorotchandra,-4.321559,13.156499,8.74765
bongkim,-2.1143851,14.654451,-1.4672166
robindronath,-2.1225853,12.588899,8.473208
shorotchandra,-5.101948,13.664732,8.653378
shunil_gongopaddhay,2.5250146,-3.4862046,11.855781
shirshendu,-4.396119,0.0021503554,8.178021
humayun_ahmed,10.031127,12.451635,1.9957967
toslima_nasrin,9.089328,-4.010339,3.8375611
humayun_ahmed,9.449338,11.697503,0.76614857
humayun_ahmed,9.65553,11.79091,0.5380084
shomresh,6.272924,-3.376857,-2.2739227
MZI,11.402456,4.5321527,10.385747
tarashonkor,-0.75879246,5.9887705,5.7047677
shirshendu,-4.478159,-0.098165296,8.162055
shottojit_roy,-4.2811227,-1.0187193,-3.6884613
robindronath,-2.3706996,12.428513,8.395258
shunil_gongopaddhay,2.6216376,-3.0030575,14.114891
shorotchandra,-4.391505,12.678386,8.561339
humayun_ahmed,9.949797,11.94168,-0.052048817
shunil_gongopaddhay,2.7342565,-3.2819989,11.605366
toslima_nasrin,9.032121,-3.8048542,4.1698437
humayun_ahmed,9.9741745,12.419421,0.92102206
shomresh,6.123288,-2.5069256,-2.3909473
bongkim,-1.982663,14.617311,-1.4500366
shirshendu,-4.8178787,-0.61389995,8.08806
robindronath,-2.898983,12.0761595,7.8090634
manik_bandhopaddhay,-0.28943467,3.8044217,6.7245793
nihar_ronjon_gupta,-0.59468585,-4.137089,3.3155892
humayun_ahmed,11.232762,11.845075,0.8872762
humayun_ahmed,9.603117,11.600792,0.0667696
shottojit_roy,-4.270787,-1.239903,-3.868883
toslima_nasrin,9.066545,-3.770561,4.334499
shunil_gongopaddhay,2.699228,-2.911098,13.72642
nazrul,-1.910685,9.689791,6.6602807
robindronath,-2.711501,11.814488,8.004218
shottojit_roy,-4.2049174,-1.2103097,-3.583644
shunil_gongopaddhay,2.7049582,-2.3773773,12.297119
shirshendu,-4.829984,-0.62763673,8.11047
shomresh,6.3416257,-2.9020069,-2.7050843
tarashonkor,-0.69190675,7.9624386,4.492294
humayun_ahmed,10.123098,11.313321,0.70534694
shordindu,-4.770496,8.955663,2.0177546
manik_bandhopaddhay,-0.33529562,3.821222,6.767243
MZI,12.282179,4.890799,9.885054
tarashonkor,-2.6323817,8.408976,5.2939935
shirshendu,-4.7502484,-1.2393343,8.436546
shunil_gongopaddhay,2.889762,-2.955409,12.043673
robindronath,-2.4173222,12.293147,8.456009
humayun_ahmed,9.970197,12.347925,0.9800391
humayun_ahmed,10.814576,11.369649,1.3083127
shorotchandra,-4.9118032,12.873889,8.697679
humayun_ahmed,9.879727,11.456989,0.4037878
robindronath,-2.2749531,12.7466955,8.300045
toslima_nasrin,8.756959,0.30351174,6.0859036
shirshendu,-4.9370584,-1.3121271,8.0946665
tarashonkor,-2.5581238,8.384856,5.402831
shomresh,6.01068,-2.4495835,-2.5435877
humayun_ahmed,10.076619,11.945807,0.05419215
shomresh,6.4091845,-3.3453186,-2.1533763
robindronath,-2.9425857,12.187485,8.03718
MZI,10.92336,4.1367936,8.80802
shunil_gongopaddhay,2.6086946,-3.5270221,11.866969
humayun_ahmed,9.61524,11.34329,-0.073205605
shottojit_roy,-3.9239452,-0.98023933,-4.1255445
nazrul,-1.9713768,9.623852,6.587655
robindronath,-2.397603,12.544616,7.9694223
shordindu,-4.373183,9.441511,2.5290394
nihar_ronjon_gupta,-0.56301486,-4.1132655,3.301724
zahir_rayhan,2.6818109,4.113084,-1.7042394
tarashonkor,-0.41219726,8.097631,4.277897
shorotchandra,-4.7415814,13.147558,9.197902
humayun_ahmed,11.4325,11.777312,0.9182582
shunil_gongopaddhay,3.0484757,-2.5804083,13.456165
nazrul,-1.9538493,9.766374,6.697092
humayun_ahmed,9.545914,11.239932,0.9460367
shomresh,6.5530515,-2.4045033,-2.1630647
shordindu,-4.4246917,8.927407,1.9178727
shorotchandra,-4.214222,12.815349,8.667577
MZI,11.455286,4.422674,10.282317
robindronath,-2.473098,12.546215,8.154312
shunil_gongopaddhay,2.3107498,-3.2742357,11.951307
humayun_ahmed,9.560956,12.140913,0.7987868
humayun_ahmed,9.597201,11.337354,0.95964915
shottojit_roy,-4.260051,-1.3130728,-3.8754222
zahir_rayhan,2.2315378,3.8432622,-1.5285873
manik_bandhopaddhay,-0.68140507,4.1993394,6.855792
MZI,12.061646,4.2470584,9.342062
shunil_gongopaddhay,2.651679,-2.7851925,12.640523
robindronath,-2.029409,13.183187,7.566415
humayun_ahmed,10.107658,12.439439,1.9438071
shomresh,6.041733,-3.110234,-2.1254225
tarashonkor,-2.6830106,8.424769,5.186824
shorotchandra,-4.5176077,13.083147,8.540801
shordindu,-4.661574,8.92459,1.7495986
shottojit_roy,-4.180094,-1.1368914,-3.5464873
nihar_ronjon_gupta,-0.9115901,-4.4592338,3.5666664
toslima_nasrin,9.05692,-4.0530715,3.8004608
humayun_ahmed,9.126374,11.935613,0.20765917
shunil_gongopaddhay,2.6302588,-3.5118146,11.798767
MZI,11.727543,4.3001204,9.320251
shomresh,5.71343,-3.583025,-2.9340146
shunil_gongopaddhay,2.7045848,-3.7587154,12.272202
shunil_gongopaddhay,2.5524573,-3.0106905,12.2854805
shorotchandra,-4.5014415,13.09252,8.692181
shunil_gongopaddhay,3.1049652,-3.1134956,11.924378
shottojit_roy,-3.4702134,-0.82717675,-3.6302948
MZI,11.54887,4.4079175,9.404424
humayun_ahmed,9.870828,12.088031,-0.09355354
shunil_gongopaddhay,2.5267782,-3.050986,12.413248
shorotchandra,-4.243469,13.068238,8.532794
shirshendu,-4.7308006,-1.3437498,8.36992
shorotchandra,-4.5563684,12.78683,8.786894
manik_bandhopaddhay,-0.39596972,4.836509,6.55866
shordindu,-4.8007693,8.995205,2.0651968
MZI,11.6055355,4.3952336,9.746969
tarashonkor,-2.0020394,7.9333844,5.343731
shomresh,5.828741,-3.5551825,-2.7418349
toslima_nasrin,9.123127,-3.478758,4.7481756
nihar_ronjon_gupta,-0.78262186,-4.1579413,3.6172545
tarashonkor,-0.85561895,5.688092,6.1443048
bongkim,-2.2651978,14.7207,-1.458278
manik_bandhopaddhay,-0.84324086,4.1967416,6.847193
tarashonkor,-0.43016478,8.1011505,4.2911916
shirshendu,-5.018656,-1.0682106,8.063461
humayun_ahmed,9.554071,11.307834,0.508731
shomresh,6.1560955,-3.0663214,-1.8914914
robindronath,-2.014397,13.167642,7.586614
humayun_ahmed,9.674522,12.038702,0.95800966
robindronath,-2.7835875,12.052345,8.174291
manik_bandhopaddhay,-0.6608153,4.2609873,6.883136
shirshendu,-5.057522,-0.8686063,8.308572
MZI,12.166911,4.307368,9.447223
robindronath,-2.4366798,12.166771,8.033278
humayun_ahmed,9.722127,11.946152,0.6423722
shorotchandra,-4.593437,12.690819,8.622101
shordindu,-4.4860096,8.812629,1.5551813
shottojit_roy,-3.9815626,-1.069518,-3.4402237
nihar_ronjon_gupta,-0.7515937,-4.2685657,3.422972
shunil_gongopaddhay,2.9475553,-2.5915635,14.096829
humayun_ahmed,11.711334,11.812944,1.1350685
robindronath,-2.9585598,12.2242775,7.9402905
toslima_nasrin,9.089447,-3.49652,4.6690016
humayun_ahmed,9.515656,11.524639,0.8786399
shunil_gongopaddhay,2.7524343,-2.8153663,12.682635
humayun_ahmed,9.97855,11.404707,0.61501503
shirshendu,-4.656248,-0.46349514,7.866084
shunil_gongopaddhay,2.663614,-3.0174174,12.273056
humayun_ahmed,10.1057825,12.541496,1.731366
humayun_ahmed,9.681072,11.667211,-0.18058331
MZI,11.571819,4.4495807,10.261493
robindronath,-2.7525928,12.071281,7.9412074
humayun_ahmed,10.104774,12.413434,2.0034583
humayun_ahmed,9.6906,11.317524,1.055585
shunil_gongopaddhay,2.7341797,-3.2886975,11.644009
shordindu,-4.7962584,8.979485,1.8824383
shirshendu,-4.4648094,-1.0297283,8.199317
shomresh,5.9234824,-2.493902,-2.367318
humayun_ahmed,11.676198,11.8515625,1.0879265
humayun_ahmed,9.925005,11.970129,-0.056674328
shunil_gongopaddhay,2.981179,-2.9479785,12.014535
humayun_ahmed,9.707464,11.71734,0.4676111
robindronath,-2.2531636,12.789969,8.243359
tarashonkor,-0.75900173,6.007439,5.6816726
humayun_ahmed,10.202055,12.320192,0.7506119
bongkim,-2.0023623,14.616601,-1.5011162
manik_bandhopaddhay,-0.43729356,4.750101,6.6012497
shorotchandra,-4.7860537,12.635154,8.711755
humayun_ahmed,9.39019,11.938852,0.49617386
humayun_ahmed,10.12444,12.511244,2.1168816
shunil_gongopaddhay,2.7421632,-2.8573852,14.1922865
shomresh,6.0753684,-2.5050178,-2.6867213
shottojit_roy,-3.8275743,-0.9184049,-4.1955185
shorotchandra,-4.9263034,12.594858,8.565818
shorotchandra,-4.3247604,13.00435,9.0382595
humayun_ahmed,9.593085,11.916203,0.8740656
shomresh,6.4837327,-3.0959938,-2.2556825
shottojit_roy,-3.4373498,-0.78921753,-3.710429
nazrul,-1.8451297,9.607637,6.65026
toslima_nasrin,9.176054,-3.707595,4.1553955
shunil_gongopaddhay,2.595094,-3.0435615,14.113213
bongkim,-2.1907997,14.750819,-1.523935
robindronath,-2.5017014,12.085284,8.150556
humayun_ahmed,9.983194,11.345111,0.6046149
shunil_gongopaddhay,2.5602045,-3.0528035,13.077043
humayun_ahmed,11.737074,11.813435,1.0982897
robindronath,-2.8211615,11.994393,7.7579393
shomresh,6.415764,-3.181968,-2.0641882
shorotchandra,-5.0687213,13.639877,8.675432
humayun_ahmed,9.920185,11.967782,0.14542802
shottojit_roy,-4.287595,-1.1947384,-3.7683966
bongkim,-1.9780531,14.484188,-1.3861458
humayun_ahmed,9.64927,12.070534,0.88995755
shunil_gongopaddhay,2.8565075,-2.4368105,13.0158205
nihar_ronjon_gupta,-0.92440796,-4.50305,3.4929492
shordindu,-4.633675,9.051802,1.1641078
humayun_ahmed,9.980434,11.391193,-0.16647828
shottojit_roy,-4.1953254,-1.1325679,-3.7878723
humayun_ahmed,10.713849,11.255059,1.3438225
shunil_gongopaddhay,3.1428766,-3.0109386,11.81959
zahir_rayhan,2.2104902,3.823657,-1.518807
shorotchandra,-4.4272475,13.109863,8.706656
robindronath,-2.987711,12.28778,8.126177
MZI,12.484431,4.968999,9.852392
MZI,11.708317,4.4223423,9.697796
shordindu,-4.195118,9.638265,2.7214503
nazrul,-1.9289616,9.6966095,6.651892
humayun_ahmed,9.465686,11.947263,0.7902534
shunil_gongopaddhay,2.445022,-3.3207881,12.438301
robindronath,-2.4915218,12.39634,8.208105
humayun_ahmed,9.503138,11.342841,0.2168151
shirshendu,-4.5834317,-1.2194315,8.370476
MZI,11.485553,4.412048,10.264948
shottojit_roy,-4.001203,-1.0746564,-3.9980824
nihar_ronjon_gupta,-0.82674646,-4.296129,3.5676548
humayun_ahmed,10.674959,11.143214,1.4047605
robindronath,-2.324159,12.4855,8.41289
robindronath,-2.783559,11.85853,7.8397
humayun_ahmed,10.043749,12.272687,1.702463
shirshendu,-4.7043824,-1.0987326,8.342687
shorotchandra,-4.417239,13.061428,8.490433
bongkim,-1.9724215,14.840252,-1.6986504
tarashonkor,-2.5012283,8.407144,5.4538517
humayun_ahmed,11.171168,11.470713,1.0740973
shomresh,6.2661223,-3.0761766,-2.149811
nihar_ronjon_gupta,-0.86014587,-4.3516517,3.5489953
humayun_ahmed,9.473537,11.592414,-0.07535325
shomresh,6.5656767,-3.092566,-1.8270124
manik_bandhopaddhay,-0.714744,4.270573,6.885621
humayun_ahmed,10.087986,11.729683,0.8008617
MZI,11.513085,4.4635224,9.971692
shottojit_roy,-4.1388245,-1.261678,-3.6088185
humayun_ahmed,9.868815,11.075327,0.69964635
shomresh,6.466393,-2.4390388,-2.155839
shunil_gongopaddhay,2.6760957,-2.34363,12.21718
humayun_ahmed,10.094611,11.740295,0.11934118
shottojit_roy,-3.4708762,-0.84226364,-3.1349487
shorotchandra,-4.529948,13.224895,8.988747
MZI,12.149562,4.241391,9.459267
toslima_nasrin,9.137689,-3.634371,4.529466
humayun_ahmed,9.830609,12.258353,0.23121573
humayun_ahmed,10.105362,11.330087,0.0019573714
manik_bandhopaddhay,0.3004786,4.607479,6.701095
toslima_nasrin,9.122476,-3.5880997,4.5064516
shomresh,5.949074,-2.3590777,-2.3249214
shirshendu,-4.609928,-1.3051852,8.292153
humayun_ahmed,9.405398,11.291011,0.07994807
humayun_ahmed,10.246109,12.140396,0.5434331
robindronath,-2.7241106,11.896338,7.7439904
shordindu,-4.23183,9.658682,2.7334354
shunil_gongopaddhay,2.5769444,-3.5631685,11.936034
shorotchandra,-3.9908094,12.970494,8.70962
humayun_ahmed,9.628147,12.1080475,0.024890931
robindronath,-1.9823393,10.286611,6.971623
shunil_gongopaddhay,2.577647,-3.0908425,12.541222
shottojit_roy,-4.0658827,-1.1475852,-3.4410634
shordindu,-4.4364376,9.28297,2.0562162
humayun_ahmed,9.7030735,12.164089,0.07092142
MZI,11.9326725,4.2961493,9.247387
shomresh,6.6955914,-2.9621642,-2.0450723
tarashonkor,-0.84015065,5.7007923,6.12511
shorotchandra,-4.550861,12.982473,8.524129
shunil_gongopaddhay,2.5804424,-2.813692,12.549462
humayun_ahmed,10.059116,12.0694475,-0.022588188
robindronath,-2.3129835,12.740156,7.546019
shomresh,6.4266596,-3.2006772,-2.0525677
humayun_ahmed,10.208379,11.923825,-0.29097587
zahir_rayhan,2.719383,4.1442847,-1.7382503
shirshendu,-5.0508976,-0.90025944,8.448089
humayun_ahmed,9.624774,11.525237,0.8035372
nihar_ronjon_gupta,-0.92390144,-4.503983,3.5802019
